date,price,bedrooms,bathrooms,sqft_living,floors,city,country
6/2/2014 0:00,305000,2,1.5,1140,2,Issaquah,USA
6/2/2014 0:00,809000,4,1.5,1840,2,Seattle,USA
6/2/2014 0:00,440150,2,1,1110,1,Seattle,USA
6/2/2014 0:00,615000,4,2.5,2150,2,Redmond,USA
6/2/2014 0:00,1035000,3,2.5,2230,2,Kirkland,USA
6/2/2014 0:00,455000,2,1,1170,1,Seattle,USA
6/2/2014 0:00,635000,3,2.5,1960,1,Seattle,USA
6/2/2014 0:00,675000,3,2.25,2610,2,Redmond,USA
6/2/2014 0:00,316000,3,2.25,2130,1,Kent,USA
6/2/2014 0:00,955000,3,2.25,3020,2,Bellevue,USA
6/2/2014 0:00,985000,3,1.75,1670,2,Seattle,USA
6/2/2014 0:00,465500,3,1.75,1890,1,Seattle,USA
6/2/2014 0:00,305000,3,1,950,1,Shoreline,USA
6/2/2014 0:00,645000,4,2.5,2430,1,Bellevue,USA
6/2/2014 0:00,730000,4,2,2360,1,Seattle,USA
6/2/2014 0:00,366000,3,1.75,1510,1,Kirkland,USA
6/2/2014 0:00,290000,3,2.5,2080,2,Covington,USA
6/2/2014 0:00,472500,3,2,1750,1,Sammamish,USA
6/2/2014 0:00,550000,3,2,1810,1.5,Seattle,USA
6/2/2014 0:00,410000,4,1.75,1790,1,Issaquah,USA
6/2/2014 0:00,440000,4,2.75,2340,1,Lake Forest Park,USA
6/2/2014 0:00,535000,3,2.5,1690,2,Issaquah,USA
6/2/2014 0:00,300000,4,2.5,2070,2,Auburn,USA
6/2/2014 0:00,432500,3,2.5,2240,2,Snoqualmie,USA
6/2/2014 0:00,870000,4,3,4500,2,Mercer Island,USA
6/2/2014 0:00,492000,3,1.75,2770,1,Issaquah,USA
6/2/2014 0:00,199950,3,1,1010,1,Federal Way,USA
6/2/2014 0:00,439800,3,1.5,1120,1,Bellevue,USA
6/2/2014 0:00,320000,5,2.5,3020,1,Kent,USA
6/2/2014 0:00,687000,4,3.25,4400,2,Enumclaw,USA
6/2/2014 0:00,345000,3,1.75,1990,1,Seattle,USA
6/2/2014 0:00,274950,3,1,1450,1,Tukwila,USA
6/2/2014 0:00,270000,4,2.5,1920,2,Auburn,USA
6/2/2014 0:00,342000,2,2.5,1175,2,Seattle,USA
6/2/2014 0:00,327000,3,1.5,1320,1,Renton,USA
6/2/2014 0:00,610000,5,2.5,3990,1,Seattle,USA
6/2/2014 0:00,455000,2,1,1140,1,Seattle,USA
6/2/2014 0:00,540000,4,1.75,1720,1.5,Seattle,USA
6/2/2014 0:00,411000,4,2.75,2150,1,Newcastle,USA
6/2/2014 0:00,544000,3,1.5,1790,1.5,Seattle,USA
6/2/2014 0:00,802000,2,2.5,2210,1,Redmond,USA
6/2/2014 0:00,568500,3,2.75,2180,1,Redmond,USA
6/2/2014 0:00,391000,3,2.25,1410,2,Issaquah,USA
6/2/2014 0:00,298000,3,2.5,1950,2,Maple Valley,USA
6/2/2014 0:00,400000,3,2.5,1495,3,Seattle,USA
6/3/2014 0:00,425000,3,2.25,1660,1,Seattle,USA
6/3/2014 0:00,328500,3,2.5,1950,2,Kent,USA
6/3/2014 0:00,650000,5,2.75,2550,1.5,Seattle,USA
6/3/2014 0:00,850000,3,1.75,1370,1,Seattle,USA
6/3/2014 0:00,930000,4,2.5,2200,2,Seattle,USA
6/3/2014 0:00,530000,3,1.75,1250,1.5,Seattle,USA
6/3/2014 0:00,495000,4,2.25,2220,1,Bellevue,USA
6/3/2014 0:00,500000,3,1.75,1620,1,Seattle,USA
6/3/2014 0:00,325000,3,1.75,2250,1,Auburn,USA
6/3/2014 0:00,365000,3,2.5,1720,2,Kent,USA
6/3/2014 0:00,471000,4,2.5,3030,2,North Bend,USA
6/3/2014 0:00,223000,3,1,1030,1,Kent,USA
6/3/2014 0:00,503000,3,2.5,2190,2,Lake Forest Park,USA
6/3/2014 0:00,230000,3,2,1440,1,Renton,USA
6/3/2014 0:00,550000,4,2.5,2170,1,Redmond,USA
6/3/2014 0:00,1100000,4,3.75,2930,1.5,Seattle,USA
6/3/2014 0:00,193000,3,1.5,1180,1,Burien,USA
6/3/2014 0:00,590000,4,4.25,2360,2,Federal Way,USA
6/3/2014 0:00,712500,3,1.5,1660,1,Bellevue,USA
6/3/2014 0:00,689800,3,2.75,2390,1,Seattle,USA
6/3/2014 0:00,430000,3,2,1360,1.5,Seattle,USA
6/3/2014 0:00,785200,3,2.25,1840,1.5,Seattle,USA
6/3/2014 0:00,474900,3,2.25,1800,1,Woodinville,USA
6/3/2014 0:00,1070000,4,3.75,4130,2,Newcastle,USA
6/3/2014 0:00,435000,3,1.75,2220,1,Issaquah,USA
6/3/2014 0:00,941500,5,3.5,3490,2,Shoreline,USA
6/3/2014 0:00,312000,4,2.5,1830,2,Maple Valley,USA
6/3/2014 0:00,835000,4,2.75,1550,1.5,Seattle,USA
6/3/2014 0:00,713250,3,2,2050,1,Mercer Island,USA
6/3/2014 0:00,440000,2,1,1230,1,Seattle,USA
6/3/2014 0:00,580135,4,2.5,3150,2,Renton,USA
6/3/2014 0:00,575000,3,2.25,3800,1,Kent,USA
6/3/2014 0:00,613000,3,2.5,1350,2,Seattle,USA
6/3/2014 0:00,235000,3,2,1530,1,Renton,USA
6/3/2014 0:00,660000,3,2.5,2290,3,Seattle,USA
6/3/2014 0:00,280000,2,1.5,1480,1,Seattle,USA
6/3/2014 0:00,268000,3,1.75,1970,1,Kent,USA
6/3/2014 0:00,235000,2,1,720,1,Seattle,USA
6/3/2014 0:00,390000,3,2,1080,1,Seattle,USA
6/3/2014 0:00,654950,4,2.5,2790,2,Woodinville,USA
6/3/2014 0:00,449500,5,2.75,2040,1,Kirkland,USA
6/3/2014 0:00,150000,3,1,1320,1,Des Moines,USA
6/3/2014 0:00,440000,3,2.25,1680,2,North Bend,USA
6/3/2014 0:00,710000,3,2,2140,1,Seattle,USA
6/3/2014 0:00,420000,3,1.75,1660,1,Bothell,USA
6/3/2014 0:00,312000,3,2.25,1540,1,Seattle,USA
6/3/2014 0:00,320000,3,2,1880,1,Renton,USA
6/3/2014 0:00,235000,3,1,1250,1,Renton,USA
6/3/2014 0:00,437000,5,2,2120,1.5,Vashon,USA
6/3/2014 0:00,545000,3,1.75,1810,1.5,Seattle,USA
6/3/2014 0:00,640000,3,2.5,2370,2,Newcastle,USA
6/3/2014 0:00,432000,3,2.5,1970,2,Snoqualmie,USA
6/3/2014 0:00,548000,3,2.5,2110,2,Woodinville,USA
6/3/2014 0:00,830000,3,3,2080,1.5,Kirkland,USA
6/3/2014 0:00,875000,4,2.25,3720,1,Sammamish,USA
6/3/2014 0:00,409950,2,1.75,1370,1,Seattle,USA
6/3/2014 0:00,695000,4,2.5,2961,2,Sammamish,USA
6/3/2014 0:00,562100,3,2.25,2090,2,Redmond,USA
6/3/2014 0:00,475000,3,2.5,2600,2,Renton,USA
6/3/2014 0:00,425000,3,2.25,1870,1,Bothell,USA
6/3/2014 0:00,600000,4,2.5,2620,2,Issaquah,USA
6/3/2014 0:00,770000,3,2.5,2430,2,Issaquah,USA
6/3/2014 0:00,239000,3,1.75,1340,1,Kent,USA
6/3/2014 0:00,295000,2,1,1170,1,North Bend,USA
6/3/2014 0:00,560000,3,1.75,2000,1,Kirkland,USA
6/3/2014 0:00,613000,5,2.5,2070,1,Bellevue,USA
6/3/2014 0:00,960000,4,3,4590,2,Seattle,USA
6/3/2014 0:00,847000,5,1,2550,2.5,Seattle,USA
6/3/2014 0:00,206000,3,1,1060,1,Federal Way,USA
6/3/2014 0:00,253000,2,1.75,1220,1,Renton,USA
6/3/2014 0:00,430000,4,2.25,1790,1,Lake Forest Park,USA
6/3/2014 0:00,605000,3,2,2060,1,Seattle,USA
6/3/2014 0:00,425000,2,2.5,1140,3,Seattle,USA
6/3/2014 0:00,720000,4,2.5,2870,2,Issaquah,USA
6/3/2014 0:00,375900,6,1.5,2550,1,Federal Way,USA
6/3/2014 0:00,1298000,4,3.5,2790,1.5,Mercer Island,USA
6/3/2014 0:00,210000,3,1,1110,1,Seattle,USA
6/3/2014 0:00,234000,2,1,940,1,Des Moines,USA
6/3/2014 0:00,285000,3,1.75,2880,1,Tukwila,USA
6/3/2014 0:00,400000,3,1.5,1200,1,Bellevue,USA
6/3/2014 0:00,718000,3,1,1030,1,Seattle,USA
6/3/2014 0:00,174500,2,2.5,1240,2,Federal Way,USA
6/3/2014 0:00,222400,3,2,1200,1,Pacific,USA
6/3/2014 0:00,402500,3,3.25,2780,2,Duvall,USA
6/3/2014 0:00,250000,3,2.25,1765,2,Federal Way,USA
6/3/2014 0:00,600000,4,2.5,1960,1,Burien,USA
6/3/2014 0:00,930000,2,2.5,2680,1,Redmond,USA
6/3/2014 0:00,272500,3,2,1410,1,Renton,USA
6/3/2014 0:00,363990,4,2.5,2240,2,Maple Valley,USA
6/3/2014 0:00,575000,4,2.75,3120,2,Snoqualmie,USA
6/3/2014 0:00,400000,3,2.25,1450,2,Kenmore,USA
6/3/2014 0:00,427874,3,3,2340,2,North Bend,USA
6/3/2014 0:00,309000,5,2.75,2481,2,Auburn,USA
6/3/2014 0:00,320000,3,3.25,1530,2,Seattle,USA
6/4/2014 0:00,390000,3,2.25,1250,1,Seattle,USA
6/4/2014 0:00,299000,1,0.75,560,1,Carnation,USA
6/4/2014 0:00,375000,4,1.75,2200,1,Seattle,USA
6/4/2014 0:00,240500,3,1.75,1460,1,Seattle,USA
6/4/2014 0:00,320000,3,1.5,1650,1,Renton,USA
6/4/2014 0:00,1270000,5,2.5,3200,1,Bellevue,USA
6/4/2014 0:00,658588,3,2.25,2560,2,Issaquah,USA
6/4/2014 0:00,270000,3,2.25,2080,1.5,Kent,USA
6/4/2014 0:00,327500,3,1,1070,1,Seattle,USA
6/4/2014 0:00,340000,3,1.75,2190,2,Kent,USA
6/4/2014 0:00,200000,3,1.5,2060,1.5,Renton,USA
6/4/2014 0:00,1025000,3,1.75,2640,1,Mercer Island,USA
6/4/2014 0:00,275000,3,2.5,1720,1,Federal Way,USA
6/4/2014 0:00,1126000,5,3.5,3880,2,Bellevue,USA
6/4/2014 0:00,280000,2,1,960,1,Seattle,USA
6/4/2014 0:00,485000,3,2.5,2340,1,Maple Valley,USA
6/4/2014 0:00,1901000,3,2.5,2660,2,Yarrow Point,USA
6/4/2014 0:00,865000,3,1.75,2090,2,Seattle,USA
6/4/2014 0:00,532000,3,2.5,1820,2,Issaquah,USA
6/4/2014 0:00,364950,4,2.5,2310,2,Duvall,USA
6/4/2014 0:00,212500,3,1,920,1,Auburn,USA
6/4/2014 0:00,135000,1,1,790,1,Seattle,USA
6/4/2014 0:00,437000,2,1.75,1500,1,Seattle,USA
6/4/2014 0:00,390000,3,1,1240,1,Normandy Park,USA
6/4/2014 0:00,760000,4,2.5,2730,2,Redmond,USA
6/4/2014 0:00,119500,3,1,1170,1,Duvall,USA
6/4/2014 0:00,2400000,5,3.25,3410,2,Seattle,USA
6/4/2014 0:00,837500,4,2.5,2700,2,Kirkland,USA
6/4/2014 0:00,327500,4,1.75,1650,1,Renton,USA
6/4/2014 0:00,175000,2,1,670,1,Seattle,USA
6/4/2014 0:00,289950,3,2,1670,1,Kent,USA
6/4/2014 0:00,400000,3,1.75,1530,1,Kenmore,USA
6/4/2014 0:00,219950,3,2.25,1500,1,Federal Way,USA
6/4/2014 0:00,161700,4,1.75,1720,1,Federal Way,USA
6/4/2014 0:00,500000,5,3,2920,2,Shoreline,USA
6/4/2014 0:00,465000,3,1,910,1,Seattle,USA
6/4/2014 0:00,540000,3,1,1050,1,Seattle,USA
6/4/2014 0:00,525000,3,2,1540,1,Seattle,USA
6/4/2014 0:00,324950,3,1,1210,1,Shoreline,USA
6/4/2014 0:00,565000,5,2.5,2650,1,Bellevue,USA
6/4/2014 0:00,760500,3,2,1990,1,Seattle,USA
6/4/2014 0:00,1100000,5,2.75,2660,1,Bellevue,USA
6/4/2014 0:00,603500,4,2.5,4060,1,Kenmore,USA
6/4/2014 0:00,453500,5,2.5,2300,1,Renton,USA
6/4/2014 0:00,583000,6,2.75,2630,1,Redmond,USA
6/4/2014 0:00,275000,2,1,770,1,Shoreline,USA
6/4/2014 0:00,875000,4,2.75,3790,2,Sammamish,USA
6/4/2014 0:00,335000,4,2.75,2540,1,Renton,USA
6/4/2014 0:00,646000,4,2.25,2500,1,Bellevue,USA
6/4/2014 0:00,392500,4,2.5,2150,2,Renton,USA
6/4/2014 0:00,785000,3,1.75,1670,1,Mercer Island,USA
6/4/2014 0:00,470000,3,2,1800,1,Kirkland,USA
6/4/2014 0:00,560000,3,2.5,2070,2,Newcastle,USA
6/4/2014 0:00,519000,2,1,830,1,Seattle,USA
6/4/2014 0:00,746000,3,2.25,2370,1,Redmond,USA
6/4/2014 0:00,317000,3,1,1010,1,Seattle,USA
6/4/2014 0:00,371000,3,1.5,1420,1,Seattle,USA
6/4/2014 0:00,250000,4,2,2120,1.5,Des Moines,USA
6/4/2014 0:00,532000,4,1.75,2020,1,Redmond,USA
6/4/2014 0:00,499950,3,2.5,1520,2,Seattle,USA
6/4/2014 0:00,375000,2,1,820,1,Seattle,USA
6/4/2014 0:00,640000,3,2.5,1690,2.5,Seattle,USA
6/4/2014 0:00,400000,3,2,2260,1,Renton,USA
6/4/2014 0:00,572000,3,2.25,1830,1,Redmond,USA
6/4/2014 0:00,310000,3,2,1350,1,North Bend,USA
6/4/2014 0:00,989000,5,3.5,3280,2,Seattle,USA
6/4/2014 0:00,685000,4,2.5,2770,2,Woodinville,USA
6/4/2014 0:00,907500,4,2.5,2770,2,Bellevue,USA
6/4/2014 0:00,427500,4,2.5,2460,2,Renton,USA
6/4/2014 0:00,860000,3,3.25,4720,2,Renton,USA
6/4/2014 0:00,365000,2,1,1250,1,Seattle,USA
6/4/2014 0:00,250500,3,2,1710,2,Federal Way,USA
6/4/2014 0:00,411715,3,1.75,1840,1,Seattle,USA
6/4/2014 0:00,415000,4,2.5,2000,2,Shoreline,USA
6/4/2014 0:00,129000,1,1,650,1,Kent,USA
6/4/2014 0:00,489000,3,1.5,1020,1,Seattle,USA
6/4/2014 0:00,170000,2,1,1500,1,Tukwila,USA
6/4/2014 0:00,418500,3,2.5,2060,2,Snoqualmie,USA
6/4/2014 0:00,261000,3,1.5,1810,1,Covington,USA
6/4/2014 0:00,2005000,6,4.5,3810,1,Shoreline,USA
6/4/2014 0:00,355000,2,1.75,1650,1,Seattle,USA
6/4/2014 0:00,742000,3,3.25,1540,3,Seattle,USA
6/4/2014 0:00,399950,3,1.5,2080,1,Seattle,USA
6/4/2014 0:00,791000,3,2.25,2430,2,Kirkland,USA
6/4/2014 0:00,190000,5,2,1750,1,Renton,USA
6/4/2014 0:00,229500,3,1.75,1770,1,Auburn,USA
6/4/2014 0:00,539000,3,2.5,1710,2,Redmond,USA
6/4/2014 0:00,549000,4,2.25,2740,2,Issaquah,USA
6/4/2014 0:00,545000,5,2.5,2730,1,Kenmore,USA
6/4/2014 0:00,285000,3,2.5,2437,2,Auburn,USA
6/4/2014 0:00,648000,4,2.5,3290,2,Snoqualmie,USA
6/4/2014 0:00,610000,4,3.5,2910,2,Snoqualmie,USA
6/4/2014 0:00,767450,3,2,1630,1,Seattle,USA
6/4/2014 0:00,765000,4,3,4410,2,Snoqualmie,USA
6/4/2014 0:00,586500,3,2.5,1780,3,Seattle,USA
6/4/2014 0:00,520000,3,3.25,1540,2,Issaquah,USA
6/4/2014 0:00,455000,3,1.75,1420,3,Seattle,USA
6/5/2014 0:00,653000,3,2.5,2680,1,Kirkland,USA
6/5/2014 0:00,279950,3,2,1750,1,Des Moines,USA
6/5/2014 0:00,449950,3,2.5,2170,2,Kenmore,USA
6/5/2014 0:00,565000,3,2.75,2390,1,Bellevue,USA
6/5/2014 0:00,620000,4,2.25,2400,1.5,Seattle,USA
6/5/2014 0:00,269000,3,1,1690,1,Seattle,USA
6/5/2014 0:00,875000,3,3.5,3250,2,Seattle,USA
6/5/2014 0:00,630000,4,3.75,4610,1,Issaquah,USA
6/5/2014 0:00,425000,4,2.75,2440,2,Des Moines,USA
6/5/2014 0:00,647500,3,1.75,1290,1,Seattle,USA
6/5/2014 0:00,450000,4,1,2000,1.5,Seattle,USA
6/5/2014 0:00,440000,3,1,1050,1,Seattle,USA
6/5/2014 0:00,445000,4,2.5,2340,2,Seattle,USA
6/5/2014 0:00,530000,4,2.25,2210,2,Bellevue,USA
6/5/2014 0:00,875000,5,2.5,2920,2,Seattle,USA
6/5/2014 0:00,685000,3,2.75,3150,2,Preston,USA
6/5/2014 0:00,798000,3,3.5,3590,2,Sammamish,USA
6/5/2014 0:00,297500,4,2.5,1910,2,Maple Valley,USA
6/5/2014 0:00,749950,4,2.75,3110,2,Woodinville,USA
6/5/2014 0:00,495000,5,3,2440,1,Seattle,USA
6/5/2014 0:00,540000,4,2.25,1330,1.5,Bellevue,USA
6/5/2014 0:00,395000,3,1.75,1460,1,Issaquah,USA
6/5/2014 0:00,1300000,6,4.5,3902,3,Seattle,USA
6/5/2014 0:00,1075000,5,4.75,5180,2,Snoqualmie,USA
6/5/2014 0:00,214100,2,2.5,1150,2,Auburn,USA
6/5/2014 0:00,210000,4,1.5,1920,1,Federal Way,USA
6/5/2014 0:00,499500,3,2.5,2520,1.5,Duvall,USA
6/5/2014 0:00,546000,2,1,970,1,Seattle,USA
6/5/2014 0:00,292000,5,2.5,2490,1,Kent,USA
6/5/2014 0:00,289000,3,2,1680,1,Enumclaw,USA
6/5/2014 0:00,240000,3,1,1150,1,Issaquah,USA
6/5/2014 0:00,395000,4,3,1980,1,Shoreline,USA
6/5/2014 0:00,795000,4,2.25,2070,1,Mercer Island,USA
6/5/2014 0:00,955000,4,4.25,5660,2,Duvall,USA
6/5/2014 0:00,725000,4,2.75,2420,1,Bellevue,USA
6/5/2014 0:00,335000,4,2.5,2610,2,Auburn,USA
6/5/2014 0:00,492000,4,3.75,2810,2,North Bend,USA
6/5/2014 0:00,250000,3,2.5,1510,1,Woodinville,USA
6/5/2014 0:00,700000,3,1.75,1910,1,Seattle,USA
6/5/2014 0:00,545000,3,1.75,1700,1.5,Renton,USA
6/5/2014 0:00,555000,4,2.75,2020,1,Redmond,USA
6/5/2014 0:00,640000,3,1.75,2340,1,Seattle,USA
6/5/2014 0:00,390000,3,2,1463,3,Seattle,USA
6/5/2014 0:00,466500,3,1,1430,1,Seattle,USA
6/5/2014 0:00,372500,3,1.5,1180,1,Sammamish,USA
6/5/2014 0:00,1800000,5,4.5,4400,2,Bellevue,USA
6/5/2014 0:00,255000,3,2.5,1610,2,Kent,USA
6/5/2014 0:00,466800,3,2.5,1480,2,Kirkland,USA
6/5/2014 0:00,749000,3,2.5,2670,2,Bellevue,USA
6/5/2014 0:00,610000,4,1.75,1830,2,Mercer Island,USA
6/5/2014 0:00,356000,2,1,920,1,Seattle,USA
6/5/2014 0:00,165000,3,1,1150,1,Auburn,USA
6/5/2014 0:00,229000,2,1,1190,1,Seattle,USA
6/5/2014 0:00,530000,4,3.25,4160,2,Issaquah,USA
6/5/2014 0:00,499950,3,2.5,2370,2,Duvall,USA
6/5/2014 0:00,619000,4,1.75,1660,1.5,Seattle,USA
6/5/2014 0:00,547000,3,2.5,1480,1,Seattle,USA
6/5/2014 0:00,359800,4,2.5,2390,2,Auburn,USA
6/5/2014 0:00,499000,3,3.5,1690,2,Seattle,USA
6/5/2014 0:00,189000,3,1,1010,1,Renton,USA
6/5/2014 0:00,799000,4,3.5,3500,2,Bellevue,USA
6/5/2014 0:00,257000,4,2.75,2330,1,Federal Way,USA
6/5/2014 0:00,270000,3,1.5,1890,1,Burien,USA
6/5/2014 0:00,453500,4,1.75,2000,1,Seattle,USA
6/5/2014 0:00,237000,3,1,1130,1,SeaTac,USA
6/5/2014 0:00,456000,4,1.75,1670,1,Seattle,USA
6/5/2014 0:00,355500,3,2.5,2600,2,Maple Valley,USA
6/5/2014 0:00,299950,4,1.75,1560,1,Auburn,USA
6/5/2014 0:00,335000,3,2,1170,1,Seattle,USA
6/5/2014 0:00,268500,4,2.5,2100,2,Kent,USA
6/5/2014 0:00,385000,3,2.25,1710,1,Kenmore,USA
6/5/2014 0:00,376000,4,2.75,2420,2,Maple Valley,USA
6/5/2014 0:00,605004,4,2,1370,2,Seattle,USA
6/5/2014 0:00,886000,4,2,2660,1.5,Seattle,USA
6/5/2014 0:00,560000,4,2.5,2260,2,Kirkland,USA
6/5/2014 0:00,343000,4,2.5,2070,2,Maple Valley,USA
6/5/2014 0:00,1415000,4,5.25,4670,2,Bellevue,USA
6/5/2014 0:00,270000,3,1,1500,1,Renton,USA
6/5/2014 0:00,411605,4,2.5,2658,2,Auburn,USA
6/5/2014 0:00,550000,4,2.5,2700,2,Renton,USA
6/5/2014 0:00,465000,3,2.25,1530,2,Seattle,USA
6/5/2014 0:00,584000,3,2.5,1480,2,Seattle,USA
6/5/2014 0:00,275000,3,3,1390,2,Seattle,USA
6/5/2014 0:00,324500,3,2.5,1660,2,Seattle,USA
6/5/2014 0:00,700000,3,2.5,2050,2,Seattle,USA
6/6/2014 0:00,385200,4,1,1550,1.5,Seattle,USA
6/6/2014 0:00,270000,4,2.25,1900,1,Federal Way,USA
6/6/2014 0:00,735000,4,2.5,2820,2,Seattle,USA
6/6/2014 0:00,389250,2,1.5,1490,1,Seattle,USA
6/6/2014 0:00,315000,3,1.5,1750,1,Fall City,USA
6/6/2014 0:00,545000,4,2.5,2040,2,Seattle,USA
6/6/2014 0:00,550000,3,1.5,1900,1.5,Seattle,USA
6/6/2014 0:00,415000,3,1.75,1910,1,Woodinville,USA
6/6/2014 0:00,387500,3,1,1560,1,Normandy Park,USA
6/6/2014 0:00,432000,3,1.75,1470,1,Lake Forest Park,USA
6/6/2014 0:00,402000,3,2.5,2700,1,Des Moines,USA
6/6/2014 0:00,1035000,4,3.25,3450,2,Burien,USA
6/6/2014 0:00,294700,3,2,1970,1,Federal Way,USA
6/6/2014 0:00,744000,3,2.5,2670,2,Redmond,USA
6/6/2014 0:00,715000,3,2.5,2550,2,Bellevue,USA
6/6/2014 0:00,500000,4,1,1720,1.5,Seattle,USA
6/6/2014 0:00,1300000,4,4,4270,2,Issaquah,USA
6/6/2014 0:00,1150000,3,1.5,2170,1,Redmond,USA
6/6/2014 0:00,650000,4,2.5,2840,2,Sammamish,USA
6/6/2014 0:00,435000,4,2.75,3270,2,Kent,USA
6/6/2014 0:00,510000,3,1.75,1480,1,Kirkland,USA
6/6/2014 0:00,525000,5,2.75,2440,1,Kirkland,USA
6/6/2014 0:00,920000,4,2.75,2880,1.5,Seattle,USA
6/6/2014 0:00,200000,2,1,1730,1,Auburn,USA
6/6/2014 0:00,435000,2,1,1260,1.5,Seattle,USA
6/6/2014 0:00,809950,4,2,2230,1.5,Bellevue,USA
6/6/2014 0:00,1370000,2,2.25,2460,1.5,Seattle,USA
6/6/2014 0:00,455000,4,1.75,2050,1,Renton,USA
6/6/2014 0:00,471000,3,2.5,2030,2,Issaquah,USA
6/6/2014 0:00,253500,2,1,810,1,Seattle,USA
6/6/2014 0:00,185000,3,1,1840,1,Burien,USA
6/6/2014 0:00,535500,3,1.5,1730,2,Woodinville,USA
6/6/2014 0:00,835000,2,2,2280,1,Redmond,USA
6/6/2014 0:00,589500,4,2.5,2630,2,Snoqualmie,USA
6/6/2014 0:00,680000,3,2.25,2270,1,Shoreline,USA
6/6/2014 0:00,360000,3,1.75,1020,1.5,Shoreline,USA
6/6/2014 0:00,595000,4,2.5,1990,2,Seattle,USA
6/6/2014 0:00,300000,4,2.5,2680,2,Federal Way,USA
6/6/2014 0:00,660000,3,1.75,1980,1.5,Seattle,USA
6/6/2014 0:00,570000,3,2.5,2400,2,Newcastle,USA
6/6/2014 0:00,285000,2,1,780,1,Seattle,USA
6/6/2014 0:00,435000,3,2,980,1,Seattle,USA
6/6/2014 0:00,160000,3,1,1210,1,Vashon,USA
6/6/2014 0:00,805000,5,2.5,4600,1,Shoreline,USA
6/6/2014 0:00,450000,3,2.5,1480,2,Issaquah,USA
6/6/2014 0:00,510000,4,1.5,1320,1,Kirkland,USA
6/6/2014 0:00,1120000,5,2.75,4400,1,Kenmore,USA
6/6/2014 0:00,1280000,4,3.5,3010,2,Seattle,USA
6/6/2014 0:00,539000,3,2,2260,1,Sammamish,USA
6/6/2014 0:00,407193,4,2,1880,2,Carnation,USA
6/6/2014 0:00,320000,3,1.75,1370,1,Milton,USA
6/6/2014 0:00,739000,4,3,2720,2,Seattle,USA
6/6/2014 0:00,452000,2,1.75,1740,1,Seattle,USA
6/6/2014 0:00,600000,4,2.5,2560,2,Redmond,USA
6/6/2014 0:00,279000,5,2.5,2690,2,Seattle,USA
6/6/2014 0:00,895000,4,3,3240,2,Sammamish,USA
6/6/2014 0:00,585000,4,2.5,2430,2,Issaquah,USA
6/6/2014 0:00,405000,2,2,1405,2,Seattle,USA
6/6/2014 0:00,837219,5,2.75,3030,2,Sammamish,USA
6/6/2014 0:00,969990,4,2.5,4150,2,Sammamish,USA
6/7/2014 0:00,490000,3,3,1730,3,Seattle,USA
6/7/2014 0:00,611000,6,2.5,3820,1,Issaquah,USA
6/7/2014 0:00,462000,4,2.5,3070,2,Renton,USA
6/8/2014 0:00,540000,4,2.5,1780,2,Issaquah,USA
6/8/2014 0:00,260000,4,2.5,1811,2,Renton,USA
6/8/2014 0:00,510000,4,2.25,2450,2,Woodinville,USA
6/8/2014 0:00,567500,3,2.5,2300,2,Snoqualmie,USA
6/8/2014 0:00,445000,2,1,1440,1,Seattle,USA
6/8/2014 0:00,684680,4,2.25,2370,2,Redmond,USA
6/8/2014 0:00,2700000,4,3.25,4420,2,Bellevue,USA
6/8/2014 0:00,455000,3,1,1300,1.5,Seattle,USA
6/8/2014 0:00,540000,5,3,2870,2,Bothell,USA
6/8/2014 0:00,530000,3,2.75,3400,2,Renton,USA
6/9/2014 0:00,410000,3,1,1410,1,Seattle,USA
6/9/2014 0:00,450000,3,1.75,1640,1,Seattle,USA
6/9/2014 0:00,609900,4,2.5,3190,2,Maple Valley,USA
6/9/2014 0:00,648000,4,2.5,2380,2,Issaquah,USA
6/9/2014 0:00,550000,3,2.5,2260,2,Sammamish,USA
6/9/2014 0:00,347000,3,1.75,1240,1,Sammamish,USA
6/9/2014 0:00,1635000,5,3.5,4220,1,Bellevue,USA
6/9/2014 0:00,1339000,4,2.5,4250,2,Mercer Island,USA
6/9/2014 0:00,288350,3,1.5,1860,1,Tukwila,USA
6/9/2014 0:00,1150000,3,2.5,2850,1,Bellevue,USA
6/9/2014 0:00,525000,3,3,2470,2,Issaquah,USA
6/9/2014 0:00,250250,3,2.25,2210,2,Federal Way,USA
6/9/2014 0:00,341000,4,1.75,1920,1,Renton,USA
6/9/2014 0:00,700000,4,3,3150,2,Sammamish,USA
6/9/2014 0:00,390000,4,1.75,2700,1.5,Renton,USA
6/9/2014 0:00,539950,3,2.25,2190,1,Renton,USA
6/9/2014 0:00,552000,2,2.5,1380,3,Seattle,USA
6/9/2014 0:00,250000,5,1.5,2520,1.5,Enumclaw,USA
6/9/2014 0:00,502000,3,1.75,1300,1,Bellevue,USA
6/9/2014 0:00,480000,4,1.75,2220,2,Burien,USA
6/9/2014 0:00,378500,2,1,730,1,Seattle,USA
6/9/2014 0:00,1350000,4,3.25,3300,2,Mercer Island,USA
6/9/2014 0:00,1900000,4,3.25,4130,2,Bellevue,USA
6/9/2014 0:00,605000,3,2.5,2670,2,Woodinville,USA
6/9/2014 0:00,307550,4,2.5,1980,2,Kent,USA
6/9/2014 0:00,304700,2,1,740,1,Seattle,USA
6/9/2014 0:00,568000,3,1.75,2050,1,Seattle,USA
6/9/2014 0:00,385000,3,1.75,1230,1,Kirkland,USA
